seq_id	start_fill_color	start_stroke_color	done_fill_color	done_stroke_color	footnote	img_width	img_height	px_0	py_0	px_1	py_1	px_2	py_2	px_3	py_3	px_4	py_4	px_5	py_5	px_6	py_6	px_7	py_7	px_8	py_8	px_9	py_9	px_10	py_10	px_11	py_11	px_12	py_12	px_13	py_13
174	#ffffff	#000000	#00000000	#00000000		53.498550	54.701983	30.750743	43.679322	30.192622	45.599868	30.192622	45.599868	30.192622	45.599868	31.576802	47.043489	33.519105	46.566564	35.461408	46.089638	36.019529	44.169093	36.019529	44.169093	36.019529	44.169093	34.077226	44.646018	32.693045	43.202397	32.693045	43.202397	32.693045	43.202397
175	#A0A0A0	#000000	#00000000	#00000000		53.498550	54.701983	26.308002	46.553722	27.692182	47.997343	27.692182	47.997343	27.692182	47.997343	29.634485	47.520418	30.192608	45.599871	30.750730	43.679324	29.366550	42.235703	29.366550	42.235703	29.366550	42.235703	28.808427	44.156250	26.866125	44.633175	26.866125	44.633175	26.866125	44.633175
176	#66ccff	#000000	#00000000	#00000000		53.498550	54.701983	25.481944	43.189554	26.866125	44.633175	26.866125	44.633175	26.866125	44.633175	28.808427	44.156250	29.366548	42.235704	29.924669	40.315158	28.540489	38.871537	28.540489	38.871537	28.540489	38.871537	27.982368	40.792083	26.040065	41.269008	26.040065	41.269008	26.040065	41.269008
177	#ffffff	#000000	#00000000	#00000000		53.498550	54.701983	20.771279	40.779238	20.213158	42.699783	20.213158	42.699783	20.213158	42.699783	21.597339	44.143405	23.539642	43.666479	25.481944	43.189554	26.040065	41.269008	26.040065	41.269008	26.040065	41.269008	24.097762	41.745933	22.713582	40.302312	22.713582	40.302312	22.713582	40.302312
178	#66ccff	#000000	#00000000	#00000000		53.498550	54.701983	18.270856	43.176709	20.213158	42.699783	20.213158	42.699783	20.213158	42.699783	20.771279	40.779238	19.387097	39.335617	18.002915	37.891997	16.060613	38.368922	16.060613	38.368922	16.060613	38.368922	17.444795	39.812543	16.886674	41.733088	16.886674	41.733088	16.886674	41.733088
179	#66ccff	#000000	#00000000	#00000000		53.498550	54.701983	11.617893	41.243324	11.059773	43.163870	11.059773	43.163870	11.059773	43.163870	12.443953	44.607491	14.386256	44.130566	16.328558	43.653640	16.886679	41.733094	16.886679	41.733094	16.886679	41.733094	14.944376	42.210020	13.560196	40.766399	13.560196	40.766399	13.560196	40.766399
180	#A0A0A0	#000000	#00000000	#00000000		53.498550	54.701983	9.117470	43.640795	11.059773	43.163870	11.059773	43.163870	11.059773	43.163870	11.617893	41.243324	10.233711	39.799704	8.849529	38.356083	6.907227	38.833009	6.907227	38.833009	6.907227	38.833009	8.291409	40.276629	7.733288	42.197175	7.733288	42.197175	7.733288	42.197175
181	#66ccff	#000000	#00000000	#00000000		53.498550	54.701983	5.790985	42.674100	7.733288	42.197175	7.733288	42.197175	7.733288	42.197175	8.291409	40.276629	6.907227	38.833009	5.523045	37.389388	3.580742	37.866314	3.580742	37.866314	3.580742	37.866314	4.964924	39.309934	4.406803	41.230480	4.406803	41.230480	4.406803	41.230480
182	#006699	#000000	#00000000	#00000000		53.498550	54.701983	1.638439	38.343239	3.580742	37.866314	3.580742	37.866314	3.580742	37.866314	4.964922	39.309935	4.406801	41.230481	3.848680	43.151026	1.906377	43.627952	1.906377	43.627952	1.906377	43.627952	2.464498	41.707406	1.080318	40.263785	1.080318	40.263785	1.080318	40.263785
183	#ffffff	#000000	#00000000	#00000000		53.498550	54.701983	1.348258	45.548497	2.732440	46.992117	2.732440	46.992117	2.732440	46.992117	4.674743	46.515192	5.232864	44.594646	5.790985	42.674100	4.406803	41.230480	4.406803	41.230480	4.406803	41.230480	3.848682	43.151025	1.906379	43.627951	1.906379	43.627951	1.906379	43.627951
