seq_id	start_fill_color	start_stroke_color	done_fill_color	done_stroke_color	footnote	img_width	img_height	px_0	py_0	px_1	py_1	px_2	py_2	px_3	py_3	px_4	py_4	px_5	py_5	px_6	py_6	px_7	py_7	px_8	py_8	px_9	py_9	px_10	py_10	px_11	py_11	px_12	py_12
21	#66ccff	#000000	#00000000	#00000000		53.195280	54.086888	29.356718	25.525202	30.322644	25.784021	30.770932	24.110988	29.546187	22.886243	30.253294	22.179136	29.735656	20.247284	28.769730	19.988465	28.321442	21.661498	26.648409	22.109786	26.907228	23.075712	26.200121	23.782819	27.424866	25.007564	29.097899	24.559276
22	#A0A0A0	#000000	#00000000	#00000000		53.195280	54.086888	32.702785	24.628626	32.443966	23.662700	30.770933	24.110988	30.322645	25.784021	29.356718	25.525202	27.942505	26.939416	28.201324	27.905342	29.874357	27.457054	31.099102	28.681799	31.806209	27.974692	32.772135	28.233511	33.220423	26.560478	31.995678	25.335733
23	#66ccff	#000000	#00000000	#00000000		53.195280	54.086888	27.045928	30.285482	27.753035	29.578375	26.528290	28.353630	24.855257	28.801918	24.596438	27.835992	22.664586	27.318354	21.957479	28.025461	23.182224	29.250206	22.733936	30.923239	23.699862	31.182058	23.958681	32.147984	25.631714	31.699696	26.080002	30.026663
24	#006699	#000000	#00000000	#00000000		53.195280	54.086888	23.699862	31.182058	23.958681	32.147984	22.285648	32.596272	21.060903	31.371527	20.353796	32.078634	18.421944	31.560996	18.163125	30.595070	19.836158	30.146782	20.284446	28.473749	21.250372	28.732568	21.957479	28.025461	23.182224	29.250206	22.733936	30.923239
25	#66ccff	#000000	#00000000	#00000000		53.195280	54.086888	17.904306	29.629144	18.163125	30.595070	19.836158	30.146782	20.284446	28.473749	21.250372	28.732568	22.664586	27.318355	22.405767	26.352428	20.732734	26.800716	19.507989	25.575971	18.800882	26.283078	17.834956	26.024259	17.386668	27.697292	18.611413	28.922037
26	#A0A0A0	#000000	#00000000	#00000000		53.195280	54.086888	15.454816	27.179654	14.488890	26.920835	14.040602	28.593868	15.265347	29.818613	14.558240	30.525720	15.075878	32.457572	16.041804	32.716391	16.490092	31.043358	18.163125	30.595070	17.904306	29.629144	18.611413	28.922037	17.386668	27.697292	15.713635	28.145580
27	#A0A0A0	#000000	#00000000	#00000000		53.195280	54.086888	15.454816	27.179654	16.161923	26.472547	14.937178	25.247802	13.264145	25.696090	13.005326	24.730164	11.073474	24.212526	10.366367	24.919633	11.591112	26.144378	11.142824	27.817411	12.108750	28.076230	12.367569	29.042156	14.040602	28.593868	14.488890	26.920835
28	#66ccff	#000000	#00000000	#00000000		53.195280	54.086888	12.108750	28.076230	11.142824	27.817411	10.694536	29.490444	11.919281	30.715189	11.212174	31.422296	11.729812	33.354148	12.695738	33.612967	13.144026	31.939934	14.817059	31.491646	14.558240	30.525720	15.265347	29.818613	14.040602	28.593868	12.367569	29.042156
29	#006699	#000000	#00000000	#00000000		53.195280	54.086888	7.866108	32.318872	6.900182	32.060053	7.348470	30.387020	9.021503	29.938732	8.762684	28.972806	10.176898	27.558592	11.142824	27.817411	10.694536	29.490444	11.919281	30.715189	11.212174	31.422296	11.470993	32.388222	9.797960	32.836510	8.573215	31.611765
30	#A0A0A0	#000000	#00000000	#00000000		53.195280	54.086888	11.073474	24.212526	10.814655	23.246600	9.141622	23.694888	8.693334	25.367921	7.727408	25.109102	6.313194	26.523315	6.572013	27.489241	8.245046	27.040953	9.469791	28.265698	10.176898	27.558591	11.142824	27.817410	11.591112	26.144378	10.366367	24.919633
31	#66ccff	#000000	#00000000	#00000000		53.195280	54.086888	7.727408	25.109102	8.693334	25.367921	9.141622	23.694888	7.916877	22.470143	8.623984	21.763036	8.106346	19.831184	7.140420	19.572365	6.692132	21.245398	5.019099	21.693686	5.277918	22.659612	4.570811	23.366719	5.795556	24.591464	7.468589	24.143176
32	#66ccff	#000000	#00000000	#00000000		53.195280	54.086888	6.313194	26.523315	5.347268	26.264496	4.898980	27.937529	6.123725	29.162274	5.416618	29.869381	5.934256	31.801233	6.900182	32.060052	7.348470	30.387019	9.021503	29.938731	8.762684	28.972805	9.469791	28.265698	8.245046	27.040953	6.572013	27.489241
33	#A0A0A0	#000000	#00000000	#00000000		53.195280	54.086888	2.967128	27.419890	3.225947	28.385816	4.898980	27.937529	5.347268	26.264497	6.313194	26.523316	7.727408	25.109102	7.468589	24.143176	5.795556	24.591463	4.570812	23.366718	3.863705	24.073825	2.897779	23.815006	2.449491	25.488038	3.674235	26.712783
34	#ffffff	#000000	#00000000	#00000000		53.195280	54.086888	2.967128	27.419891	2.001202	27.161072	1.552914	28.834105	2.777659	30.058850	2.070552	30.765957	2.588190	32.697809	3.554116	32.956628	4.002404	31.283595	5.675437	30.835307	5.416618	29.869381	6.123725	29.162274	4.898980	27.937529	3.225947	28.385817
35	#66ccff	#000000	#00000000	#00000000		53.195280	54.086888	-2.310790	27.798829	-3.017897	28.505936	-1.793152	29.730681	-0.120119	29.282393	0.138700	30.248319	2.070552	30.765957	2.777659	30.058850	1.552914	28.834105	2.001202	27.161072	1.035276	26.902253	0.776457	25.936327	-0.896576	26.384615	-1.344864	28.057648
36	#006699	#000000	#00000000	#00000000		53.195280	54.086888	-0.757876	33.594385	-1.464983	34.301492	-2.689728	33.076747	-2.241440	31.403714	-3.207366	31.144895	-3.725004	29.213043	-3.017897	28.505936	-1.793152	29.730681	-0.120119	29.282393	0.138700	30.248319	1.104626	30.507138	0.656338	32.180171	-1.016695	32.628459
37	#66ccff	#000000	#00000000	#00000000		53.195280	54.086888	1.691614	36.043875	2.657540	36.302694	3.105828	34.629661	1.881083	33.404916	2.588190	32.697809	2.070552	30.765957	1.104626	30.507138	0.656338	32.180171	-1.016695	32.628459	-0.757876	33.594385	-1.464983	34.301492	-0.240238	35.526237	1.432795	35.077949
38	#A0A0A0	#000000	#00000000	#00000000		53.195280	54.086888	-1.414214	24.452763	-2.121321	25.159870	-0.896576	26.384615	0.776457	25.936327	1.035276	26.902253	2.967128	27.419891	3.674235	26.712784	2.449490	25.488039	2.897778	23.815006	1.931852	23.556187	1.673033	22.590261	0.000000	23.038549	-0.448288	24.711582
