seq_id	start_fill_color	start_stroke_color	done_fill_color	done_stroke_color	footnote	img_width	img_height	px_0	py_0	px_1	py_1	px_2	py_2	px_3	py_3	px_4	py_4	px_5	py_5	px_6	py_6	px_7	py_7	px_8	py_8	px_9	py_9	px_10	py_10	px_11	py_11	px_12	py_12
48	#A0A0A0	#000000	#00000000	#00000000		53.498549	54.701979	4.741419	9.045246	5.368946	7.238715	5.188292	7.175963	5.043621	7.301036	3.792883	5.854317	0.036354	6.573940	-0.591173	8.380471	-0.410520	8.443224	-0.374538	8.631050	1.503726	8.271239	2.754464	9.717958	2.899136	9.592884	2.863155	9.405057
49	#A0A0A0	#000000	#00000000	#00000000		53.498549	54.701979	-0.912183	3.383012	-1.539709	5.189543	-1.359056	5.252295	-1.214384	5.127221	0.036354	6.573940	3.792883	5.854317	4.420409	4.047787	4.239756	3.985034	4.203775	3.797208	2.325510	4.157019	1.074772	2.710300	0.930100	2.835374	0.966081	3.023201
50	#66ccff	#000000	#00000000	#00000000		53.498549	54.701979	3.792883	5.854317	5.043621	7.301036	5.188292	7.175963	5.152311	6.988136	7.030576	6.628325	8.285629	3.015264	7.034891	1.568545	6.890219	1.693619	6.709566	1.630866	6.082039	3.437396	4.203775	3.797208	4.239756	3.985034	4.420409	4.047787
51	#ffffff	#000000	#00000000	#00000000		53.498549	54.701979	7.030576	6.628325	5.152311	6.988136	5.188292	7.175963	5.368946	7.238715	4.741419	9.045246	7.242895	11.938684	9.121160	11.578872	9.085179	11.391046	9.229851	11.265972	7.979113	9.819253	8.606639	8.012722	8.425986	7.949970	8.281314	8.075044
52	#ffffff	#000000	#00000000	#00000000		53.498549	54.701979	11.523322	3.789271	10.272584	2.342552	10.127912	2.467626	10.163893	2.655452	8.285629	3.015264	7.030576	6.628325	8.281314	8.075044	8.425986	7.949970	8.606639	8.012723	9.234165	6.206192	11.112430	5.846381	11.076448	5.658554	10.895795	5.595801
53	#006699	#000000	#00000000	#00000000		53.498549	54.701979	13.203014	10.796924	12.575489	12.603455	12.394835	12.540702	12.358854	12.352876	10.480590	12.712688	7.979113	9.819251	8.606638	8.012720	8.787291	8.075473	8.931963	7.950399	10.182702	9.397117	12.060966	9.037305	12.096947	9.225132	11.952276	9.350206
54	#66ccff	#000000	#00000000	#00000000		53.498549	54.701979	9.234165	6.206192	8.606639	8.012723	8.787292	8.075475	8.931964	7.950401	10.182702	9.397121	13.939231	8.677498	14.566757	6.870967	14.386104	6.808215	14.350123	6.620388	12.471858	6.980200	11.221120	5.533480	11.076448	5.658554	11.112430	5.846381
55	#66ccff	#000000	#00000000	#00000000		53.498549	54.701979	11.523322	3.789271	10.895795	5.595802	11.076448	5.658554	11.221120	5.533480	12.471858	6.980200	16.228387	6.260577	16.855914	4.454046	16.675261	4.391293	16.639279	4.203467	14.761015	4.563278	13.510277	3.116559	13.365605	3.241633	13.401586	3.429460
56	#006699	#000000	#00000000	#00000000		53.498549	54.701979	17.483440	2.647515	16.855914	4.454046	16.675261	4.391293	16.639279	4.203467	14.761015	4.563279	12.259538	1.669841	12.887064	-0.136690	13.067718	-0.073937	13.212389	-0.199011	14.463128	1.247708	16.341392	0.887896	16.377374	1.075723	16.232702	1.200797
57	#ffffff	#000000	#00000000	#00000000		53.498549	54.701979	13.939231	8.677498	15.189969	10.124217	15.334641	9.999143	15.298659	9.811316	17.176924	9.451505	18.431977	5.838444	17.181239	4.391725	17.036567	4.516799	16.855914	4.454046	16.228387	6.260577	14.350123	6.620388	14.386104	6.808215	14.566757	6.870967
58	#66ccff	#000000	#00000000	#00000000		53.498549	54.701979	18.431976	5.838445	20.310241	5.478635	20.274260	5.290808	20.093607	5.228056	20.721134	3.421525	18.219660	0.528086	16.341395	0.887896	16.377376	1.075723	16.232704	1.200796	17.483441	2.647516	16.855914	4.454046	17.036567	4.516799	17.181239	4.391725
59	#66ccff	#000000	#00000000	#00000000		53.498549	54.701979	21.669670	6.612451	20.418932	5.165732	20.274260	5.290806	20.310241	5.478633	18.431977	5.838444	17.176924	9.451505	18.427662	10.898224	18.572334	10.773150	18.752987	10.835903	19.380513	9.029372	21.258778	8.669561	21.222796	8.481735	21.042143	8.418982
60	#ffffff	#000000	#00000000	#00000000		53.498549	54.701979	20.721134	3.421525	20.093607	5.228056	20.274260	5.290808	20.418932	5.165735	21.669669	6.612454	25.426199	5.892834	26.053726	4.086304	25.873073	4.023551	25.837092	3.835724	23.958827	4.195535	22.708090	2.748815	22.563418	2.873889	22.599399	3.061715
